,TOWN_CODE,LOCATION,ABE_DA,AEN_DA,AREA_TA,UN_NA,LASTMOD,POLY_LIST,splitArea
,2115,182號(線)道路自8公里700公尺起至8公里700公尺訖,2018.06.25,2018.08.25,17.34,台灣電力公司台南區營業處,2019-02-21T15:13:25.773,"[120.27055926044201, 22.969521584587618]",14.0
,2101,起大同路2段401號訖大同路2段(與中華東路3段交叉口),2018.06.25,2018.08.22,39.76,台灣電力公司台南區營業處,2019-01-14T15:45:27.210,"[120.21518224903497, 22.971857948476803]",26.0
,2108,龍埔街26號,2018.06.25,2018.09.22,2,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-07T11:33:48.867,"[120.26620229863747, 23.033726145338026]",157.0
,2108,起中正路279巷21弄31號,2018.06.25,2018.09.22,2,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-07T11:34:55.713,"[120.24491906930965, 23.029762231687606]",137.0
,2108,起大灣路798巷58-2號,2018.06.25,2018.09.22,2,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-07T11:35:48.260,"[120.25924125715751, 23.00195275942376]",84.0
,2107,起中華西路2段57號,2018.06.25,2018.08.25,8.04,台灣電力公司台南區營業處,2019-01-03T17:07:21.767,"[120.18674062751285, 22.988101111438645]",59.0
,2103,起大同路2段482巷84號(前),2018.06.26,2018.08.10,1.8,欣南天然氣股份有限公司,2019-01-16T21:32:28.347,"[120.21233257194923, 22.972926383865207]",26.0
,2102,起華平路976號,2018.06.26,2018.08.26,1.8,台灣電力公司台南區營業處,2019-01-17T14:54:01.603,"[120.17564277873616, 23.00327312238167]",76.0
,2103,起大同路2段482巷71.75號(共3戶),2018.06.26,2018.08.10,6,台灣自來水公司台南服務所,2018-10-02T14:02:04.603,"[120.21256533549095, 22.972837611574043]",26.0
,2104,起海安路3段181巷(口),2018.06.26,2018.08.26,2.88,台灣電力公司台南區營業處,2018-10-13T12:03:09.540,"[120.1998359770016, 23.00592114576139]",78.0
,2104,起金華路5段(成功路)訖臨安路2段,2018.06.26,2018.08.26,1.92,雙子星有線電視股份有限公司,2019-01-15T17:41:33.340,"[120.19655269689578, 23.002527068882067]",78.0
,2102,起金華路3段208號(南),2018.06.26,2018.09.23,10.8,欣南天然氣股份有限公司,2019-01-16T22:22:31.293,"[120.19349306638085, 22.994378711788336]",60.0
,2110,180號(線)道路自9公里130公尺起至9公里270公尺訖,2018.06.26,2018.09.23,3.6,中華電信公司台南營運處第一客網中心,2018-12-08T10:45:24.727,"[120.2885957880662, 23.022636579674437]",123.0
,2104,起和緯路(西門路口)訖北門路(口),2018.06.26,2018.08.26,17.28,雙子星有線電視股份有限公司,2018-10-25T00:15:58.673,"[120.21533499848105, 23.009313799241585]",98.0
,2103,起新興路161巷7號,2018.06.26,2018.09.25,9.6,欣南天然氣股份有限公司,2019-02-20T16:49:30.910,"[120.19479327371315, 22.977786638575516]",24.0
,2102,府前路(西門1段~永福1段)道路兩側，第1段，第1期施工,2018.06.26,2018.11.23,20.16,台灣電力公司台南區營業處,2018-12-28T11:19:04.513,"[120.1999365317902, 22.990090310158408]",60.0
,2104,起文成路660號,2018.06.26,2018.09.26,1.5,台灣自來水公司台南服務所,2018-12-25T08:18:47.787,"[120.19758634763048, 23.012453062227877]",96.0
,2102,海安路(府前2段~永華1段)道路兩側，第1段，第1期施工,2018.06.26,2018.11.23,43.2,台灣電力公司台南區營業處,2018-12-28T11:19:35.733,"[120.19552699742269, 22.990459288987232]",60.0
,2101,起怡東路142號,2018.06.26,2018.08.31,0.72,中華電信公司台南營運處第一客網中心四股,2018-09-28T09:15:55.880,"[120.22850692073791, 22.994508373817048]",63.0
,2110,起太平里中正路888巷89號,2018.06.26,2018.09.23,0.83,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-20T09:42:34.870,"[120.3056594218073, 23.04861063785827]",179.0
,2110,起太平里中正路690-56號,2018.06.26,2018.09.23,0.83,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-20T09:47:56.897,"[120.30868277523514, 23.052044598390534]",197.0
,2110,起太平里中正路690-56號(電桿B1前),2018.06.26,2018.09.23,0.83,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-20T09:46:13.753,"[120.30892195929891, 23.052550020774117]",197.0
,2110,起太平里中正路690-63號,2018.06.26,2018.09.23,0.83,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-20T09:49:10.737,"[120.30935604582429, 23.053440016685492]",198.0
,2108,中正1街30號,2018.06.26,2018.08.26,17.45,台灣電力公司台南區營業處,2019-02-20T13:15:42.757,"[120.24598975036828, 23.034099383822603]",155.0
,2110,起太平里中正路690-67號,2018.06.26,2018.09.23,1.65,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-20T09:50:01.750,"[120.30973773011297, 23.05427944129366]",198.0
,2110,起太平里中正路690-81號,2018.06.26,2018.09.23,0.55,台灣自來水股份有限公司第六區管理處新市服務所,2019-02-20T09:51:22.280,"[120.30921766733755, 23.055210461893715]",197.0
,2108,起復國一路173巷(口),2018.06.26,2018.09.23,2,台灣自來水股份有限公司第六區管理處永康服務所,2019-01-07T11:36:52.137,"[120.24609153819027, 23.006585035547786]",101.0
,2103,起夏林路355號(邊),2018.06.27,2018.08.27,1.2,台灣自來水公司台南服務所,2018-09-28T09:27:24.260,"[120.19532078322752, 22.97703561593445]",24.0
,2103,慶南街207號(等旁),2018.06.27,2018.08.10,2.4,中華電信公司台南營運處第二客網中心,2019-01-14T13:58:10.100,"[120.19046575181912, 22.980981724239136]",41.0
,2103,慶南街211號(南),2018.06.27,2018.08.10,1.8,欣南天然氣股份有限公司,2019-01-16T21:29:02.317,"[120.1904651649134, 22.980949556661447]",41.0
,2103,起健康路2段193號(邊),2018.06.27,2018.09.07,1,台灣自來水公司台南服務所,2019-01-03T11:07:18.073,"[120.19244817121805, 22.981472740622486]",42.0
,2103,起夏林路312-1號,2018.06.27,2018.08.27,12,台灣電力公司台南區營業處,2019-01-15T19:26:12.077,"[120.1953069781449, 22.97575750144351]",24.0
,2107,起文平路(上)訖建平11街(口),2018.06.27,2018.08.27,16.1,雙子星有線電視股份有限公司,2019-03-04T11:38:32.193,"[120.17902917938252, 22.994965436117997]",58.0
,2106,安興街118號,2018.06.27,2018.09.27,1.5,台灣自來水公司台南服務所,2018-11-05T16:25:59.737,"[120.16249534653548, 23.068921205875437]",200.0
,2106,安昌街174巷188號(旁),2018.06.27,2018.09.27,2.5,台灣自來水公司台南服務所,2018-10-11T15:56:26.543,"[120.22034006589087, 23.068191262357846]",206.0
,2106,起安中路4段415號,2018.06.27,2018.09.27,2.5,台灣自來水公司台南服務所,2018-11-05T16:24:00.550,"[120.1625895674557, 23.052619537142977]",182.0
,2106,起海佃路2段70號(邊),2018.06.27,2018.09.27,2.2,台灣自來水公司台南服務所,2018-12-14T11:01:55.310,"[120.19031815901029, 23.031445046641878]",131.0
,2107,起安平路550巷17弄34號(左隔壁),2018.06.27,2018.09.27,1,台灣自來水公司台南服務所,2018-12-11T14:10:17.100,"[120.16999345609803, 22.999423983977206]",75.0
,2106,環福街106巷125號(右側),2018.06.27,2018.09.27,3,台灣自來水公司台南服務所,2019-02-01T09:01:11.123,"[120.22765772717024, 23.071461292372973]",225.0
,2106,景安街123號(旁),2018.06.27,2018.08.27,1,台灣自來水公司台南服務所,2018-10-17T09:14:14.530,"[120.21362152413901, 23.04214037750527]",152.0
,2103,慶南街207號,2018.06.27,2018.08.10,1,台灣自來水公司台南服務所,2018-08-30T15:00:16.017,"[120.19046851309973, 22.98098809694761]",41.0
,2102,起金華路(永華路)訖成功路,2018.06.27,2018.08.27,27.36,三冠王有線電視股份有限公司,2019-01-15T17:51:34.370,"[120.1958517195243, 23.001010335041645]",78.0
,2106,起安中路1段723號,2018.06.27,2018.09.24,9.6,欣南天然氣股份有限公司,2019-01-28T17:59:23.937,"[120.1950852081592, 23.043300435448007]",168.0
,2103,起夏林路312-1號,2018.06.27,2018.10.01,1,台灣自來水公司台南服務所,2018-11-13T09:00:18.773,"[120.195265163345, 22.975846959649378]",24.0
,2108,起和平東路路153號訖和平東路路153號,2018.06.27,2018.07.06,8,台灣中油股份有限公司天然氣事業部南區營業處台南供氣中心,2018-08-24T15:55:19.210,"[120.26187696067984, 23.055042754112463]",193.0
,2101,起崇善路218號,2018.06.28,2018.08.28,13.5,台灣電力公司台南區營業處,2019-02-19T15:28:24.860,"[120.22613862454163, 22.978334320838513]",27.0
,2101,起林森路1段(大同路路口),2018.06.28,2018.08.28,1.44,中華電信公司台南營運處第二客網中心,2019-01-15T19:16:30.530,"[120.21230311069226, 22.981165391153286]",44.0
,2102,湖美2街142巷23號(旁),2018.06.28,2018.09.28,1,台灣自來水公司台南服務所,2019-01-10T18:17:38.207,"[120.1824324149757, 23.004432441923683]",77.0
,2102,新美街98號,2018.06.28,2018.09.28,3,台灣自來水公司台南服務所,2019-01-10T18:16:42.237,"[120.20061309522521, 22.99613440348647]",60.0
,2104,起公園路437巷10/23/26號訖公園路435-1/435-5號,2018.06.28,2018.09.25,3.6,中華電信公司台南營運處第二客網中心,2019-01-17T14:17:06.550,"[120.209767163015, 23.008088000808563]",97.0
,2102,府前1街95號,2018.06.28,2018.09.25,0.72,中華電信公司台南營運處第二客網中心,2018-11-19T09:33:40.187,"[120.1879846026456, 22.994674898763577]",59.0
,2101,起富農街1段131巷43弄70號訖東門路3段37巷22弄2號,2018.06.28,2018.09.20,2.52,中華電信公司台南營運處第二客網中心,2018-09-17T08:23:47.717,"[120.23266417680546, 22.981329778331027]",46.0
,2107,起慶平路129號(旁等),2018.06.28,2018.09.25,1.8,中華電信公司台南營運處第二客網中心,2019-01-21T17:05:35.017,"[120.18195610899654, 22.996920921335914]",58.0
,2102,起海安路1段135號(旁等),2018.06.28,2018.09.25,1.44,中華電信公司台南營運處第二客網中心,2018-12-27T15:53:53.960,"[120.19557189211059, 22.9907621368273]",60.0
,2102,起府前路1段262/309號(至)訖府前路1段338/423號(旁等),2018.06.28,2018.09.25,14.4,中華電信公司台南營運處第二客網中心,2018-12-27T15:54:19.440,"[120.20023812071167, 22.99003824976927]",60.0
,2101,起自由路2段175巷35號,2018.06.28,2018.08.28,1.2,台灣電力公司台南區營業處,2019-01-16T13:48:54.600,"[120.23613726072153, 22.97430307219178]",28.0
,2108,中正五街76號,2018.06.28,2018.09.05,4.2,中華電信公司台南營運處第一客網中心四股,2019-03-02T15:43:53.427,"[120.24634711184889, 23.035932926111624]",155.0
,2106,起安通路6段(與)訖海佃路2段(交叉口),2018.06.28,2018.08.28,87.12,台灣電力公司台南區營業處,2018-08-22T09:02:05.440,"[120.19051122763013, 23.029886078133906]",131.0
,2108,起自強路188巷101號,2018.06.28,2018.08.28,16.92,台灣電力公司台南區營業處,2019-02-21T16:25:27.377,"[120.25154165616748, 23.02538125527832]",138.0
,2102,忠孝街93巷120號,2018.06.29,2018.09.29,3,台灣自來水公司台南服務所,2019-01-21T10:03:41.560,"[120.19547065439421, 23.0011405378466]",78.0
,2104,文賢3街337巷65號(對面),2018.06.29,2018.09.29,1,台灣自來水公司台南服務所,2018-12-25T08:25:42.370,"[120.19641945906922, 23.016171655683276]",114.0
,2102,起忠義路2段158巷68號,2018.06.29,2018.09.29,2,台灣自來水公司台南服務所,2018-11-06T14:13:02.063,"[120.20522060226732, 22.995631335391913]",61.0
,2108,起新中街131巷(口)訖新中街113號(等),2018.06.29,2018.09.30,31.8,中華電信公司台南營運處第一客網中心四股,2019-03-02T22:11:36.780,"[120.24116551161663, 23.0367239588501]",155.0
,2109,起和順路二段240巷56號,2018.06.29,2018.09.29,2,台灣自來水股份有限公司第六區管理處歸仁服務所,2018-12-24T12:46:25.150,"[120.27675174025133, 22.993968058174193]",68.0
,2102,起府前路1段(與忠義路2段口北75),2018.06.30,2018.09.30,3,台灣自來水公司台南服務所,2019-01-10T18:23:29.297,"[120.20233168418366, 22.990292862216215]",61.0
,2102,赤崁東街20.22.26號,2018.06.30,2018.09.30,6,台灣自來水公司台南服務所,2018-12-25T08:32:07.040,"[120.20338048244369, 22.997132221791826]",79.0
,2104,起長北街76-1號(旁等)訖公園路233巷26號(旁等),2018.06.30,2018.09.27,1.44,中華電信公司台南營運處第二客網中心,2019-01-17T14:26:58.667,"[120.20501319386656, 23.00149392162751]",79.0
,2104,起育德2路308號(邊),2018.07.01,2018.10.01,1.5,台灣自來水公司台南服務所,2019-01-08T11:41:17.050,"[120.20350419987673, 23.014299636531746]",97.0
,2104,湖美2街142巷3號(邊),2018.07.01,2018.09.01,1,台灣自來水公司台南服務所,2019-02-22T18:16:45.763,"[120.18207302654687, 23.004448688140357]",76.0
,2109,大通一街48號(歸文高幹34右2),2018.07.01,2018.08.29,1,台灣電力公司台南區營業處,2018-10-18T16:36:55.520,"[120.29713661084158, 22.968847771916984]",16.0
,2103,尊南街201號(邊),2018.07.01,2018.10.01,1,台灣自來水公司台南服務所,2019-02-11T10:48:41.343,"[120.18889534996069, 22.979186324108127]",41.0
,2106,起府安路5段98巷56弄228號訖府安路5段89巷56弄26號,2018.07.01,2018.09.28,15.96,龍湶水資源股份有限公司,2019-01-25T14:47:49.370,"[120.20058770936525, 23.025504031749907]",132.0
,2104,起公園北路78巷69號(邊),2018.07.01,2018.10.01,0.5,台灣自來水公司台南服務所,2019-01-10T10:26:36.823,"[120.21132569845075, 23.006100902492882]",79.0
,2108,起永安路訖仁愛街,2018.07.01,2018.08.31,100,水利局污水新建工程科,2018-11-19T11:16:12.967,"[120.24124162931747, 23.048954920727255]",173.0
,2107,起平豐路391巷22弄,2018.07.02,2018.09.01,10.5,台灣電力公司台南區營業處,2019-02-27T13:48:24.060,"[120.1633042853965, 22.993615648705426]",57.0
,2106,起長和路1段823巷98弄36號(旁),2018.07.02,2018.10.02,3,台灣自來水公司台南服務所,2018-12-30T19:01:44.730,"[120.22624415980398, 23.05999947290585]",189.0
,2106,頂安街524號(之1),2018.07.02,2018.10.02,3,台灣自來水公司台南服務所,2018-10-17T09:13:18.987,"[120.20610967372289, 23.043273323973253]",169.0
,2106,起安和路1段393號(邊),2018.07.02,2018.10.02,1.5,台灣自來水公司台南服務所,2019-02-01T09:04:25.980,"[120.21291898176563, 23.03471560347766]",152.0
,2106,本原街1段41巷(與本原街1段南75),2018.07.02,2018.10.02,43.5,台灣自來水公司台南服務所,2019-02-01T08:59:55.610,"[120.20167198096054, 23.050991881716165]",168.0
,2106,起長溪路2段142號(旁),2018.07.02,2018.10.02,1,台灣自來水公司台南服務所,2018-11-05T16:30:59.263,"[120.20352457051337, 23.047122620485336]",169.0
,2107,起安北路(722 巷巷口)訖安北路((北側(世平路口)),2018.07.02,2018.09.29,254,台灣自來水公司第六區管理處,2018-10-22T09:14:05.120,"[120.14757789799324, 22.997645334318456]",73.0
,2107,起安北路(北側(世平路口))訖安北路556號,2018.07.02,2018.09.29,241,台灣自來水公司第六區管理處,2018-10-22T09:14:44.870,"[120.14902900474311, 22.99826520002305]",73.0
,2107,起安北路556號訖安北路(州平一街路口),2018.07.02,2018.09.29,260.5,台灣自來水公司第六區管理處,2018-10-22T09:15:19.380,"[120.15044423710023, 22.998864727017605]",73.0
,2106,起台江大道1段859巷1弄17號(對面),2018.07.02,2018.10.02,2.5,台灣自來水公司台南服務所,2018-10-17T09:05:25.143,"[120.21612975574952, 23.054420973738928]",188.0
,2106,起郡安路4段(與)訖安和路1段(交叉口以西約15M處),2018.07.02,2018.09.01,7.56,台灣電力公司台南區營業處,2019-01-18T18:21:18.183,"[120.21388506606311, 23.02892989489421]",134.0
,2106,起郡安路4段119號(附近)訖郡安路4段73號(旁),2018.07.02,2018.09.01,4.32,台灣電力公司台南區營業處,2019-01-18T18:19:08.640,"[120.21110780384286, 23.028125309693745]",133.0
,2106,環福街57號(對面),2018.07.02,2018.09.01,2,台灣電力公司台南區營業處,2018-10-03T17:43:42.420,"[120.22173519745812, 23.07181139507064]",225.0
,2107,起安北路133號((北側))訖安北路147-6號,2018.07.02,2018.09.29,179.2,台灣自來水公司台南給水廠,2019-01-18T10:14:03.603,"[120.16187610556284, 23.002943677593773]",74.0
,2106,起長和路1段217巷215弄25號(左側),2018.07.02,2018.10.02,1,台灣自來水公司台南服務所,2019-01-08T15:17:39.147,"[120.23081542338329, 23.050500891460207]",171.0
,2107,起安北路路燈編號(1253(北側))訖安北路路燈編號(1257),2018.07.02,2018.09.29,160,台灣自來水公司台南給水廠,2018-11-14T18:23:42.303,"[120.15729121505466, 23.00187043111283]",74.0
,2106,起政安路53號,2018.07.02,2018.10.02,1,台灣自來水公司台南服務所,2019-01-04T16:11:30.230,"[120.21825185316078, 23.041582838134715]",152.0
,2106,起環館路(與環館3路口),2018.07.02,2018.10.02,6,台灣自來水公司台南服務所,2019-02-01T09:00:51.347,"[120.23474640202141, 23.0635560853731]",208.0
,2107,育平9街372巷165弄16號(對面),2018.07.02,2018.10.02,1,台灣自來水公司台南服務所,2018-11-13T08:58:30.483,"[120.16628226505401, 22.996558620802467]",57.0
,2109,大通一街和和平一街號,2018.07.02,2018.08.30,1,台灣電力公司台南區營業處,2018-10-18T16:36:08.013,"[120.29703525367576, 22.969248609096613]",16.0
,2110,起民治路296-2號(對面),2018.07.02,2018.08.30,1,台灣電力公司台南區營業處,2018-10-02T09:50:25.597,"[120.30385411132447, 23.037400921855223]",161.0
,2109,起中正北路一段35號,2018.07.02,2018.08.30,1,台灣電力公司台南區營業處,2019-01-07T15:21:26.043,"[120.29456116960243, 22.968260484281725]",16.0
,2107,起安北路121巷((北側))訖安北路133號,2018.07.02,2018.09.29,160,台灣自來水公司台南給水廠,2019-01-18T10:12:25.710,"[120.16295751404947, 23.002757322436427]",75.0
,2108,起中華路7巷36號(後半段),2018.07.02,2018.07.24,0.9,台灣自來水股份有限公司第六區管理處永康服務所,2018-12-19T08:33:38.743,"[120.23383622302659, 22.99912343299813]",82.0
,2101,德祥街59號(對面(自由段55地號),2018.07.02,2018.09.02,9.6,台灣電力公司台南區營業處,2019-02-19T15:27:02.797,"[120.23675330393165, 22.965503796890534]",10.0
,2101,起富強2街3號(對面(2戶))訖富強2街19號(旁),2018.07.03,2018.09.14,3,台灣自來水公司台南服務所,2019-01-03T17:12:03.547,"[120.22991191661546, 22.982510511279326]",45.0
,2107,起安億路336號,2018.07.03,2018.09.03,1.44,台灣電力公司台南區營業處,2019-02-27T13:47:12.773,"[120.16058369170095, 22.99426369053558]",56.0
,2110,180號(線)道路自8公里740公尺起至8公里743公尺訖,2018.07.03,2018.09.30,1.8,中華電信公司台南營運處第一客網中心,2018-11-24T12:12:45.153,"[120.28414321241257, 23.02123811150395]",123.0
,2101,起長榮路(東寧路至)訖大學路(口),2018.07.03,2018.08.25,8.64,三冠王有線電視股份有限公司,2018-10-25T00:52:08.537,"[120.22196718554866, 22.995888967551743]",63.0
,2106,起安和路4段420號(前),2018.07.03,2018.09.02,2,台灣電力公司台南區營業處,2018-10-05T16:56:45.313,"[120.21876093032809, 23.059434070934316]",188.0
,2108,177號(線)道路自1公里150公尺起至1公里240公尺訖,2018.07.03,2018.09.03,5.04,台灣電力公司台南區營業處,2019-02-21T16:32:53.293,"[120.25486172661397, 23.034405001945295]",156.0
,2108,起中山路345號,2018.07.03,2018.09.03,3.6,台灣電力公司台南區營業處,2018-08-29T10:38:38.607,"[120.25454128029754, 23.035615002372953]",156.0
